id,animal_id,client_id,veterinarian_id,organization_id,consultation_date,consultation_type,symptoms,diagnosis,treatment,notes,weight,temperature,heart_rate,respiratory_rate,photos,follow_up_date,follow_up_notes,status,created_at,updated_at
76fd0fd6-5c71-4579-a653-d37c30d959b0,530f55aa-4fbd-4dfa-9ddc-07ba841baf36,f28366a5-a1b0-4c07-8da3-cd20ed2bb92d,,26491e2b-2ae5-47af-b474-6a0add18d31a,2026-03-21 14:12:40.562+00,générale,Vomissements,Gastrite,Shampoing thérapeutique,,14,37.98086212671029,,,,,,completed,2026-06-06 14:12:40.598495+00,2026-06-06 14:12:40.598495+00
7552eb03-4535-4f5e-8ed5-77ae0b1c8710,17b26d5d-d06f-484d-847d-5ce673978ab8,647a6eb5-8a5e-41ad-984f-a7189cd447f0,,cc988c61-3d98-4e51-a0fe-9f8f725d8a07,2026-03-01 14:12:41.335+00,suivi,Boiterie patte avant,Otite externe,Antibiotique 7j,,28,38.88016609101946,,,,,,completed,2026-06-06 14:12:41.362732+00,2026-06-06 14:12:41.362732+00
e206c2d5-d9b6-43dd-b64f-382b450f77da,375a9163-2b70-4d83-b265-bcd837f52202,eda751e6-dc1c-4864-b4ae-e777803ffbf5,,cc988c61-3d98-4e51-a0fe-9f8f725d8a07,2025-12-06 14:12:41.335+00,vaccination,Démangeaisons,Otite externe,Anti-inflammatoire,,32,37.66884301284047,,,,,,completed,2026-06-06 14:12:41.362732+00,2026-06-06 14:12:41.362732+00
b6dbbb4e-0bab-4a59-95d1-8b6f34dad95f,e22c113d-da1b-4254-bb69-999f6e5203a0,69e2ae75-8c4e-46b1-bfad-581d730b3b06,,cc988c61-3d98-4e51-a0fe-9f8f725d8a07,2026-05-06 14:12:41.335+00,urgence,"Fatigue, perte d'appétit",Dermatite allergique,Régime + probiotique,,8,38.32914665998059,,,,,,completed,2026-06-06 14:12:41.362732+00,2026-06-06 14:12:41.362732+00
2026c916-2c82-49a6-aff9-d2fb14c90881,e22c113d-da1b-4254-bb69-999f6e5203a0,69e2ae75-8c4e-46b1-bfad-581d730b3b06,,cc988c61-3d98-4e51-a0fe-9f8f725d8a07,2025-12-24 14:12:41.335+00,suivi,Boiterie patte avant,Infection légère,Antibiotique 7j,,32,38.79573184066454,,,,,,completed,2026-06-06 14:12:41.362732+00,2026-06-06 14:12:41.362732+00
9767246a-45ee-4668-936d-8e928fc2ed43,e22c113d-da1b-4254-bb69-999f6e5203a0,69e2ae75-8c4e-46b1-bfad-581d730b3b06,,cc988c61-3d98-4e51-a0fe-9f8f725d8a07,2026-01-29 14:12:41.335+00,suivi,Boiterie patte avant,Dermatite allergique,Antibiotique 7j,,34,37.202909191366366,,,,,,completed,2026-06-06 14:12:41.362732+00,2026-06-06 14:12:41.362732+00
b1a90a56-05e3-4a21-88c6-87036780c205,f7759a49-9e15-4138-8f5d-6dca9ff0c983,57e5b93c-a78e-4d86-9ac6-c7e67aa153c1,,cc988c61-3d98-4e51-a0fe-9f8f725d8a07,2026-05-07 14:12:41.335+00,générale,Vomissements,Dermatite allergique,Régime + probiotique,,16,37.24046969395026,,,,,,completed,2026-06-06 14:12:41.362732+00,2026-06-06 14:12:41.362732+00
e391e6a3-dc90-48ed-bcd6-8995cf3f299c,f7759a49-9e15-4138-8f5d-6dca9ff0c983,57e5b93c-a78e-4d86-9ac6-c7e67aa153c1,,cc988c61-3d98-4e51-a0fe-9f8f725d8a07,2026-03-26 14:12:41.335+00,suivi,"Fatigue, perte d'appétit",Gastrite,Shampoing thérapeutique,,5,38.42257176604868,,,,,,completed,2026-06-06 14:12:41.362732+00,2026-06-06 14:12:41.362732+00
22e0e4b1-e966-4d6a-b56a-dca9ca97348d,eb930a1a-d617-40fb-8d20-44a85c21d11b,f5ee9263-a3aa-49c6-8b98-2cf2f6c37a2b,,cc988c61-3d98-4e51-a0fe-9f8f725d8a07,2026-06-05 14:12:41.335+00,générale,Vomissements,Otite externe,Anti-inflammatoire,,28,38.0515306024927,,,,,,completed,2026-06-06 14:12:41.362732+00,2026-06-06 14:12:41.362732+00
f2b8be34-f2ef-4adf-905a-a0fd40a849ef,ef8a59fa-180e-48ee-9464-572de57be880,f5ee9263-a3aa-49c6-8b98-2cf2f6c37a2b,,cc988c61-3d98-4e51-a0fe-9f8f725d8a07,2026-02-14 14:12:41.335+00,vaccination,"Fatigue, perte d'appétit",Infection légère,Shampoing thérapeutique,,30,37.14758162132974,,,,,,completed,2026-06-06 14:12:41.362732+00,2026-06-06 14:12:41.362732+00
001c336e-f197-4b83-a31b-a829f542545c,e2cb762c-7619-4469-8bac-0b9898482680,898d2be9-80c6-4f1b-af31-c3b1c4a4cf76,,cc988c61-3d98-4e51-a0fe-9f8f725d8a07,2026-05-29 14:12:41.335+00,générale,Boiterie patte avant,Infection légère,Antibiotique 7j,,19,38.45292497440439,,,,,,completed,2026-06-06 14:12:41.362732+00,2026-06-06 14:12:41.362732+00
e4094067-7aea-4c67-982e-d75fb6718ed3,e2cb762c-7619-4469-8bac-0b9898482680,898d2be9-80c6-4f1b-af31-c3b1c4a4cf76,,cc988c61-3d98-4e51-a0fe-9f8f725d8a07,2026-03-16 14:12:41.335+00,urgence,Vomissements,Infection légère,Shampoing thérapeutique,,33,37.84641443032861,,,,,,completed,2026-06-06 14:12:41.362732+00,2026-06-06 14:12:41.362732+00
96141f38-bd3c-43c7-a647-da8daeac3420,90d8e6f7-3e9a-44f6-ab3e-70fd923c7596,b01a7ba3-dddd-4263-8a4d-e896074f65dc,,cc988c61-3d98-4e51-a0fe-9f8f725d8a07,2026-01-31 14:12:41.335+00,urgence,"Fatigue, perte d'appétit",Dermatite allergique,Régime + probiotique,,27,38.73435486149049,,,,,,completed,2026-06-06 14:12:41.362732+00,2026-06-06 14:12:41.362732+00
c316308f-2d12-41db-b1db-681d69585bb5,cbd7fe98-087b-4032-b6db-3de45eadba48,b01a7ba3-dddd-4263-8a4d-e896074f65dc,,cc988c61-3d98-4e51-a0fe-9f8f725d8a07,2026-03-20 14:12:41.335+00,suivi,Démangeaisons,Dermatite allergique,Shampoing thérapeutique,,34,38.83491939898624,,,,,,completed,2026-06-06 14:12:41.362732+00,2026-06-06 14:12:41.362732+00
71075eea-43f3-4160-82d8-a0765cd5b301,cbd7fe98-087b-4032-b6db-3de45eadba48,b01a7ba3-dddd-4263-8a4d-e896074f65dc,,cc988c61-3d98-4e51-a0fe-9f8f725d8a07,2026-04-21 14:12:41.335+00,suivi,"Fatigue, perte d'appétit",Dermatite allergique,Shampoing thérapeutique,,10,37.376399203548345,,,,,,completed,2026-06-06 14:12:41.362732+00,2026-06-06 14:12:41.362732+00
12dd7a80-f755-4190-b16e-77074fd2f8dd,b6f68756-e16f-486b-a177-7280e9b64ece,dd38ae0d-c52e-428f-a096-0d82ed086b24,,cc988c61-3d98-4e51-a0fe-9f8f725d8a07,2025-12-28 14:12:41.335+00,suivi,Démangeaisons,Infection légère,Shampoing thérapeutique,,28,38.70142790261097,,,,,,completed,2026-06-06 14:12:41.362732+00,2026-06-06 14:12:41.362732+00
3d089bae-9913-45f3-b8ab-6547d4a5ce3a,8a76cbdf-f212-4972-b5b4-8f6c18094683,dd38ae0d-c52e-428f-a096-0d82ed086b24,,cc988c61-3d98-4e51-a0fe-9f8f725d8a07,2025-12-18 14:12:41.335+00,générale,Vomissements,Otite externe,Régime + probiotique,,20,37.43746350477826,,,,,,completed,2026-06-06 14:12:41.362732+00,2026-06-06 14:12:41.362732+00
8fb824a4-943d-4567-ac2f-5b3186233d24,c8f425fe-c379-4579-827d-90e159be1557,3724b346-c8db-4b1c-850a-b6399f87d36e,,3fcccb2a-eb26-4118-b592-8bdfd5861502,2026-01-03 14:12:42.056+00,générale,Boiterie patte avant,Dermatite allergique,Anti-inflammatoire,,14,38.21465341930232,,,,,,completed,2026-06-06 14:12:42.081648+00,2026-06-06 14:12:42.081648+00
0cdfc3eb-d632-4dc5-b3e9-24723d98a5e7,c8f425fe-c379-4579-827d-90e159be1557,3724b346-c8db-4b1c-850a-b6399f87d36e,,3fcccb2a-eb26-4118-b592-8bdfd5861502,2026-04-22 14:12:42.056+00,générale,Démangeaisons,Otite externe,Anti-inflammatoire,,5,38.116749508876325,,,,,,completed,2026-06-06 14:12:42.081648+00,2026-06-06 14:12:42.081648+00
2d22ecf4-4e08-46fc-8453-7485f4af84c1,df88d8f8-15db-4cf9-bb2c-afae1913d3dc,ccb46661-f37c-43a3-9b88-965718497c9f,,3fcccb2a-eb26-4118-b592-8bdfd5861502,2025-12-10 14:12:42.056+00,vaccination,Boiterie patte avant,Otite externe,Antibiotique 7j,,7,38.19965329158691,,,,,,completed,2026-06-06 14:12:42.081648+00,2026-06-06 14:12:42.081648+00
f94d6fab-fa1f-4455-8407-37ff53d3e7ee,606949e4-db6b-4102-824e-868b126f409d,720bed2b-9265-4af3-9a3a-d730b4c15573,,3fcccb2a-eb26-4118-b592-8bdfd5861502,2025-11-29 14:12:42.056+00,urgence,Boiterie patte avant,Gastrite,Shampoing thérapeutique,,19,37.438639734850014,,,,,,completed,2026-06-06 14:12:42.081648+00,2026-06-06 14:12:42.081648+00
48a3f78c-29b3-4c47-a2b8-d7380cab100b,606949e4-db6b-4102-824e-868b126f409d,720bed2b-9265-4af3-9a3a-d730b4c15573,,3fcccb2a-eb26-4118-b592-8bdfd5861502,2026-04-13 14:12:42.056+00,vaccination,Démangeaisons,Dermatite allergique,Antibiotique 7j,,26,38.37806297713101,,,,,,completed,2026-06-06 14:12:42.081648+00,2026-06-06 14:12:42.081648+00
946bd391-0cda-4b67-9d79-752d70df9fb0,606949e4-db6b-4102-824e-868b126f409d,720bed2b-9265-4af3-9a3a-d730b4c15573,,3fcccb2a-eb26-4118-b592-8bdfd5861502,2026-05-23 14:12:42.056+00,urgence,Démangeaisons,Otite externe,Anti-inflammatoire,,20,38.42628034557278,,,,,,completed,2026-06-06 14:12:42.081648+00,2026-06-06 14:12:42.081648+00
9d29e8a6-6276-4770-a468-6fecddcc715f,7626ace1-3598-4511-bf02-c7b693998484,6590dd7c-92c7-44ac-9129-e37fc88df2c1,,3fcccb2a-eb26-4118-b592-8bdfd5861502,2026-04-18 14:12:42.056+00,suivi,Démangeaisons,Otite externe,Shampoing thérapeutique,,18,38.886780818815616,,,,,,completed,2026-06-06 14:12:42.081648+00,2026-06-06 14:12:42.081648+00
930abede-37da-4623-99ba-cefec3ad3d5f,7626ace1-3598-4511-bf02-c7b693998484,6590dd7c-92c7-44ac-9129-e37fc88df2c1,,3fcccb2a-eb26-4118-b592-8bdfd5861502,2026-05-10 14:12:42.056+00,suivi,"Fatigue, perte d'appétit",Otite externe,Antibiotique 7j,,24,37.08170856614483,,,,,,completed,2026-06-06 14:12:42.081648+00,2026-06-06 14:12:42.081648+00
1b48007f-e019-4f01-b8b2-58cc1a1aae25,ab32c161-e32c-4f33-99c5-643a26ef2c7a,6590dd7c-92c7-44ac-9129-e37fc88df2c1,,3fcccb2a-eb26-4118-b592-8bdfd5861502,2026-03-14 14:12:42.056+00,vaccination,Boiterie patte avant,Infection légère,Shampoing thérapeutique,,13,37.07790485528334,,,,,,completed,2026-06-06 14:12:42.081648+00,2026-06-06 14:12:42.081648+00
fe461be1-b165-4240-95e6-d86dccc6d60c,ab32c161-e32c-4f33-99c5-643a26ef2c7a,6590dd7c-92c7-44ac-9129-e37fc88df2c1,,3fcccb2a-eb26-4118-b592-8bdfd5861502,2026-04-25 14:12:42.056+00,vaccination,Vomissements,Otite externe,Antibiotique 7j,,31,38.91036130627672,,,,,,completed,2026-06-06 14:12:42.081648+00,2026-06-06 14:12:42.081648+00
0b773678-edcb-42d8-9725-6df31c9ee38b,ab32c161-e32c-4f33-99c5-643a26ef2c7a,6590dd7c-92c7-44ac-9129-e37fc88df2c1,,3fcccb2a-eb26-4118-b592-8bdfd5861502,2025-12-09 14:12:42.056+00,vaccination,Démangeaisons,Gastrite,Shampoing thérapeutique,,35,37.934920641908356,,,,,,completed,2026-06-06 14:12:42.081648+00,2026-06-06 14:12:42.081648+00
7c361e7f-3739-496f-b1e5-c9134b4204ed,a15e14a8-8446-48f1-9a84-abbafaf4b858,f905b642-b965-44c4-a55b-6eceeb6fdbaf,,3fcccb2a-eb26-4118-b592-8bdfd5861502,2025-11-28 14:12:42.056+00,urgence,Vomissements,Dermatite allergique,Antibiotique 7j,,27,38.339172920540804,,,,,,completed,2026-06-06 14:12:42.081648+00,2026-06-06 14:12:42.081648+00
b71ca516-5cf2-4b9d-a250-46bd1e3d8101,a15e14a8-8446-48f1-9a84-abbafaf4b858,f905b642-b965-44c4-a55b-6eceeb6fdbaf,,3fcccb2a-eb26-4118-b592-8bdfd5861502,2025-12-09 14:12:42.056+00,urgence,"Fatigue, perte d'appétit",Otite externe,Régime + probiotique,,23,38.07019557653571,,,,,,completed,2026-06-06 14:12:42.081648+00,2026-06-06 14:12:42.081648+00
93e0f8ad-ba13-495e-a0df-befae0f64075,ead95cfd-c13b-4a14-97d9-ec58838bd5ab,a957db88-c182-4daf-b8dc-638322a49f04,,3fcccb2a-eb26-4118-b592-8bdfd5861502,2026-03-05 14:12:42.056+00,générale,Boiterie patte avant,Dermatite allergique,Anti-inflammatoire,,32,38.98307952888337,,,,,,completed,2026-06-06 14:12:42.081648+00,2026-06-06 14:12:42.081648+00
738184f1-2e10-4570-8998-d4158e124aa7,ead95cfd-c13b-4a14-97d9-ec58838bd5ab,a957db88-c182-4daf-b8dc-638322a49f04,,3fcccb2a-eb26-4118-b592-8bdfd5861502,2026-01-25 14:12:42.056+00,générale,Démangeaisons,Gastrite,Shampoing thérapeutique,,17,38.2144200941521,,,,,,completed,2026-06-06 14:12:42.081648+00,2026-06-06 14:12:42.081648+00
af4b1c10-d6f8-428c-963e-63c986e9244a,8a1c7154-75b4-44bd-a543-e3a9fe82da05,a957db88-c182-4daf-b8dc-638322a49f04,,3fcccb2a-eb26-4118-b592-8bdfd5861502,2026-01-09 14:12:42.056+00,générale,"Fatigue, perte d'appétit",Dermatite allergique,Anti-inflammatoire,,3,37.36936935050846,,,,,,completed,2026-06-06 14:12:42.081648+00,2026-06-06 14:12:42.081648+00
d574c2ba-a850-4047-9c87-8d7b70f8bd17,8a1c7154-75b4-44bd-a543-e3a9fe82da05,a957db88-c182-4daf-b8dc-638322a49f04,,3fcccb2a-eb26-4118-b592-8bdfd5861502,2026-04-18 14:12:42.056+00,générale,Boiterie patte avant,Dermatite allergique,Antibiotique 7j,,19,37.81760522955487,,,,,,completed,2026-06-06 14:12:42.081648+00,2026-06-06 14:12:42.081648+00
2b62b68c-b638-48b9-bd71-e37d2109c05e,d5803e75-ddb5-453b-b949-5abbae1cc37e,2d18430e-6152-4b31-8dde-e1de70396ff3,,3fcccb2a-eb26-4118-b592-8bdfd5861502,2026-01-26 14:12:42.056+00,générale,Vomissements,Infection légère,Anti-inflammatoire,,4,38.71596206768177,,,,,,completed,2026-06-06 14:12:42.081648+00,2026-06-06 14:12:42.081648+00
deb82e79-ea4f-487f-9255-84c06ee31018,d5803e75-ddb5-453b-b949-5abbae1cc37e,2d18430e-6152-4b31-8dde-e1de70396ff3,,3fcccb2a-eb26-4118-b592-8bdfd5861502,2026-02-11 14:12:42.056+00,générale,"Fatigue, perte d'appétit",Infection légère,Régime + probiotique,,12,37.9949137023462,,,,,,completed,2026-06-06 14:12:42.081648+00,2026-06-06 14:12:42.081648+00
d0bb8cef-9708-439f-969a-49315e203b23,0a5a14f5-a31c-439f-a4a6-7b8156e688bd,2d18430e-6152-4b31-8dde-e1de70396ff3,,3fcccb2a-eb26-4118-b592-8bdfd5861502,2026-03-01 14:12:42.056+00,urgence,Boiterie patte avant,Gastrite,Régime + probiotique,,23,38.655461998900684,,,,,,completed,2026-06-06 14:12:42.081648+00,2026-06-06 14:12:42.081648+00
69835493-cac3-4134-b19e-a7993956106a,0a5a14f5-a31c-439f-a4a6-7b8156e688bd,2d18430e-6152-4b31-8dde-e1de70396ff3,,3fcccb2a-eb26-4118-b592-8bdfd5861502,2025-12-08 14:12:42.056+00,suivi,Vomissements,Otite externe,Antibiotique 7j,,35,38.18591081074222,,,,,,completed,2026-06-06 14:12:42.081648+00,2026-06-06 14:12:42.081648+00
a3ead0ee-02ef-4eaa-8b38-2b599ad931c2,1bfc31f6-aa48-4217-bbcc-2d096173719d,cadb59f5-65c9-4d2a-a460-bf4827fb0d5e,,3fcccb2a-eb26-4118-b592-8bdfd5861502,2026-04-01 14:12:42.056+00,vaccination,Démangeaisons,Infection légère,Antibiotique 7j,,32,38.749335817093396,,,,,,completed,2026-06-06 14:12:42.081648+00,2026-06-06 14:12:42.081648+00
94e2a104-1b57-4b8a-ae2e-2ffe7b3f8e07,1bfc31f6-aa48-4217-bbcc-2d096173719d,cadb59f5-65c9-4d2a-a460-bf4827fb0d5e,,3fcccb2a-eb26-4118-b592-8bdfd5861502,2026-05-05 14:12:42.056+00,suivi,Vomissements,Infection légère,Régime + probiotique,,17,38.37179669601556,,,,,,completed,2026-06-06 14:12:42.081648+00,2026-06-06 14:12:42.081648+00
fa5e0722-90c8-49dc-8ac8-56e679af0f45,1bfc31f6-aa48-4217-bbcc-2d096173719d,cadb59f5-65c9-4d2a-a460-bf4827fb0d5e,,3fcccb2a-eb26-4118-b592-8bdfd5861502,2026-02-21 14:12:42.056+00,générale,Vomissements,Gastrite,Shampoing thérapeutique,,11,37.37563102386944,,,,,,completed,2026-06-06 14:12:42.081648+00,2026-06-06 14:12:42.081648+00
c70b230e-49a6-4ed4-9686-7fcd7b7e519a,b8657a44-7628-4f3e-8036-85014fbdbf1f,cadb59f5-65c9-4d2a-a460-bf4827fb0d5e,,3fcccb2a-eb26-4118-b592-8bdfd5861502,2025-12-05 14:12:42.056+00,générale,Boiterie patte avant,Infection légère,Shampoing thérapeutique,,10,37.655322928734876,,,,,,completed,2026-06-06 14:12:42.081648+00,2026-06-06 14:12:42.081648+00
1cfee51b-54fa-4c1a-9f44-3b3211d26ea5,cdc494e3-afa0-418f-a528-a55e5397dfeb,8ba0d0a8-6ab7-4b77-acec-32e7a8510ffa,,296c3281-8119-42a1-aba9-897de5e0ffd2,2026-04-14 14:12:42.815+00,urgence,Démangeaisons,Otite externe,Shampoing thérapeutique,,16,37.38001482406999,,,,,,completed,2026-06-06 14:12:42.841399+00,2026-06-06 14:12:42.841399+00
59a90850-bd98-4808-abfe-c14672bc7671,cdc494e3-afa0-418f-a528-a55e5397dfeb,8ba0d0a8-6ab7-4b77-acec-32e7a8510ffa,,296c3281-8119-42a1-aba9-897de5e0ffd2,2025-12-03 14:12:42.815+00,vaccination,"Fatigue, perte d'appétit",Gastrite,Shampoing thérapeutique,,16,37.531878913907555,,,,,,completed,2026-06-06 14:12:42.841399+00,2026-06-06 14:12:42.841399+00
2900ec9a-142a-43d9-b013-4cb20f69510a,cdc494e3-afa0-418f-a528-a55e5397dfeb,8ba0d0a8-6ab7-4b77-acec-32e7a8510ffa,,296c3281-8119-42a1-aba9-897de5e0ffd2,2026-03-29 14:12:42.815+00,générale,"Fatigue, perte d'appétit",Gastrite,Régime + probiotique,,14,37.63361087604984,,,,,,completed,2026-06-06 14:12:42.841399+00,2026-06-06 14:12:42.841399+00
3aa6a98f-02b4-46c9-bd16-6c2a57c4b809,46537e37-f26a-4e45-9446-89b55610f9b8,6980d1af-aeda-4297-beb1-fc00022fd414,,296c3281-8119-42a1-aba9-897de5e0ffd2,2026-03-28 14:12:42.815+00,générale,"Fatigue, perte d'appétit",Dermatite allergique,Régime + probiotique,,8,38.537640646668144,,,,,,completed,2026-06-06 14:12:42.841399+00,2026-06-06 14:12:42.841399+00
575bb5a7-ac4f-4482-a2be-132903eab912,46537e37-f26a-4e45-9446-89b55610f9b8,6980d1af-aeda-4297-beb1-fc00022fd414,,296c3281-8119-42a1-aba9-897de5e0ffd2,2026-03-22 14:12:42.815+00,suivi,"Fatigue, perte d'appétit",Infection légère,Anti-inflammatoire,,28,38.36085343564565,,,,,,completed,2026-06-06 14:12:42.841399+00,2026-06-06 14:12:42.841399+00
eba05c01-b2ce-4859-9df0-439d4c2943c0,1563a375-f365-42af-adda-2f170f289ed4,6980d1af-aeda-4297-beb1-fc00022fd414,,296c3281-8119-42a1-aba9-897de5e0ffd2,2026-03-27 14:12:42.815+00,vaccination,Vomissements,Dermatite allergique,Régime + probiotique,,29,37.997192174456835,,,,,,completed,2026-06-06 14:12:42.841399+00,2026-06-06 14:12:42.841399+00
ada1893a-2bd9-4832-9a10-86cf4a6722d3,1563a375-f365-42af-adda-2f170f289ed4,6980d1af-aeda-4297-beb1-fc00022fd414,,296c3281-8119-42a1-aba9-897de5e0ffd2,2026-03-11 14:12:42.815+00,générale,Vomissements,Dermatite allergique,Shampoing thérapeutique,,13,37.08476560934827,,,,,,completed,2026-06-06 14:12:42.841399+00,2026-06-06 14:12:42.841399+00
5517c6b6-d0ac-4ab3-a770-7e7fd17d6dc0,1563a375-f365-42af-adda-2f170f289ed4,6980d1af-aeda-4297-beb1-fc00022fd414,,296c3281-8119-42a1-aba9-897de5e0ffd2,2026-04-15 14:12:42.815+00,suivi,Vomissements,Dermatite allergique,Régime + probiotique,,4,37.27959359046702,,,,,,completed,2026-06-06 14:12:42.841399+00,2026-06-06 14:12:42.841399+00
38dfd20e-4e5f-4245-bc8c-1b8e2a757cbe,3ce05d1e-53e1-40a4-8dd1-e307563264b8,d325e3ac-c126-4651-a0bd-b18eadb54fc7,,296c3281-8119-42a1-aba9-897de5e0ffd2,2026-02-13 14:12:42.815+00,vaccination,Démangeaisons,Infection légère,Régime + probiotique,,16,38.65316441956934,,,,,,completed,2026-06-06 14:12:42.841399+00,2026-06-06 14:12:42.841399+00
507d3564-9606-4524-9efb-11c97d976dd8,3ce05d1e-53e1-40a4-8dd1-e307563264b8,d325e3ac-c126-4651-a0bd-b18eadb54fc7,,296c3281-8119-42a1-aba9-897de5e0ffd2,2026-05-31 14:12:42.815+00,générale,Démangeaisons,Dermatite allergique,Anti-inflammatoire,,18,37.02920082937648,,,,,,completed,2026-06-06 14:12:42.841399+00,2026-06-06 14:12:42.841399+00
514f7287-8350-4d74-be27-215efc8fe0a8,da3d700b-2aed-4b10-a1b6-ab5d5be41ebd,d325e3ac-c126-4651-a0bd-b18eadb54fc7,,296c3281-8119-42a1-aba9-897de5e0ffd2,2026-04-12 14:12:42.815+00,suivi,Vomissements,Otite externe,Anti-inflammatoire,,22,38.844646981553595,,,,,,completed,2026-06-06 14:12:42.841399+00,2026-06-06 14:12:42.841399+00
724e5069-977e-4170-a49a-a1a40077dd2b,0b00c45b-44bc-4eba-b802-cc16d01426a8,d2d71862-2ea0-4912-9a87-b0f4c256e2da,,296c3281-8119-42a1-aba9-897de5e0ffd2,2026-04-07 14:12:42.815+00,urgence,Démangeaisons,Infection légère,Shampoing thérapeutique,,10,38.32049166197688,,,,,,completed,2026-06-06 14:12:42.841399+00,2026-06-06 14:12:42.841399+00
db656412-a710-4338-ad85-938b46699272,0b00c45b-44bc-4eba-b802-cc16d01426a8,d2d71862-2ea0-4912-9a87-b0f4c256e2da,,296c3281-8119-42a1-aba9-897de5e0ffd2,2026-04-19 14:12:42.815+00,urgence,"Fatigue, perte d'appétit",Dermatite allergique,Anti-inflammatoire,,14,37.09695892745491,,,,,,completed,2026-06-06 14:12:42.841399+00,2026-06-06 14:12:42.841399+00
1cb7c747-2a30-4676-b0c4-3c6bee69e830,360bfcb2-0061-4dc2-b514-bfafffe9ace4,ae4906d7-267c-4015-93f6-6a5c34bb4d38,,296c3281-8119-42a1-aba9-897de5e0ffd2,2026-05-09 14:12:42.815+00,vaccination,Démangeaisons,Dermatite allergique,Anti-inflammatoire,,20,38.193231905331,,,,,,completed,2026-06-06 14:12:42.841399+00,2026-06-06 14:12:42.841399+00
57cdc353-013e-4832-ba57-cb96cbb63501,360bfcb2-0061-4dc2-b514-bfafffe9ace4,ae4906d7-267c-4015-93f6-6a5c34bb4d38,,296c3281-8119-42a1-aba9-897de5e0ffd2,2026-04-13 14:12:42.815+00,générale,"Fatigue, perte d'appétit",Otite externe,Anti-inflammatoire,,30,37.08544724524099,,,,,,completed,2026-06-06 14:12:42.841399+00,2026-06-06 14:12:42.841399+00
43c08901-5c18-4a1c-8fd3-e39afac06e43,f04e33d7-706b-4d65-bbfd-cb4849361028,7cfdd12a-e186-4e0d-a437-d5efbaad143e,,296c3281-8119-42a1-aba9-897de5e0ffd2,2025-12-31 14:12:42.815+00,urgence,Vomissements,Dermatite allergique,Régime + probiotique,,15,37.276839724215996,,,,,,completed,2026-06-06 14:12:42.841399+00,2026-06-06 14:12:42.841399+00
248d0b07-33d9-4361-94b8-c32635ffc292,f04e33d7-706b-4d65-bbfd-cb4849361028,7cfdd12a-e186-4e0d-a437-d5efbaad143e,,296c3281-8119-42a1-aba9-897de5e0ffd2,2026-04-16 14:12:42.815+00,urgence,"Fatigue, perte d'appétit",Infection légère,Régime + probiotique,,4,38.11430526171502,,,,,,completed,2026-06-06 14:12:42.841399+00,2026-06-06 14:12:42.841399+00
77304026-0f55-44c8-9b96-1ff773975d0d,e1d0e3ab-0043-46ad-a9dc-975812cf1251,7cfdd12a-e186-4e0d-a437-d5efbaad143e,,296c3281-8119-42a1-aba9-897de5e0ffd2,2025-12-25 14:12:42.815+00,suivi,Vomissements,Otite externe,Régime + probiotique,,29,38.0058679353341,,,,,,completed,2026-06-06 14:12:42.841399+00,2026-06-06 14:12:42.841399+00
60215388-173c-4e19-8a29-58e86b9f1ea1,ed37c689-1246-426f-8af3-8415e8aca614,f4e4d27e-81d2-45a1-a70b-503782cf3f26,,296c3281-8119-42a1-aba9-897de5e0ffd2,2026-06-04 14:12:42.815+00,suivi,Démangeaisons,Otite externe,Régime + probiotique,,29,37.868013660102015,,,,,,completed,2026-06-06 14:12:42.841399+00,2026-06-06 14:12:42.841399+00
bd58e85c-cfcb-481b-ace8-2f72f21f63db,7467fb41-fbda-4254-834e-2dd1f094ed52,f4e4d27e-81d2-45a1-a70b-503782cf3f26,,296c3281-8119-42a1-aba9-897de5e0ffd2,2026-05-23 14:12:42.815+00,vaccination,Vomissements,Otite externe,Anti-inflammatoire,,12,38.148902819428855,,,,,,completed,2026-06-06 14:12:42.841399+00,2026-06-06 14:12:42.841399+00
7d32e391-fea3-44ea-b16d-4c1dfee2657f,7467fb41-fbda-4254-834e-2dd1f094ed52,f4e4d27e-81d2-45a1-a70b-503782cf3f26,,296c3281-8119-42a1-aba9-897de5e0ffd2,2026-04-14 14:12:42.815+00,suivi,"Fatigue, perte d'appétit",Dermatite allergique,Antibiotique 7j,,17,37.88230443956965,,,,,,completed,2026-06-06 14:12:42.841399+00,2026-06-06 14:12:42.841399+00
cdd4c998-c98e-434c-a04a-2672ef5766e8,33b14cf1-9254-4d7b-9f6a-48636f5fa672,d7accb4a-d5e5-4f39-b0f6-f0c1d491daa8,,296c3281-8119-42a1-aba9-897de5e0ffd2,2026-04-29 14:12:42.815+00,générale,"Fatigue, perte d'appétit",Dermatite allergique,Anti-inflammatoire,,19,38.951370996987116,,,,,,completed,2026-06-06 14:12:42.841399+00,2026-06-06 14:12:42.841399+00
bbce7d4d-290c-403b-a271-c1e252ed136a,33b14cf1-9254-4d7b-9f6a-48636f5fa672,d7accb4a-d5e5-4f39-b0f6-f0c1d491daa8,,296c3281-8119-42a1-aba9-897de5e0ffd2,2025-12-23 14:12:42.815+00,suivi,Démangeaisons,Gastrite,Antibiotique 7j,,16,38.41223120454919,,,,,,completed,2026-06-06 14:12:42.841399+00,2026-06-06 14:12:42.841399+00
